100244	159574
100244	183793
100244	217470
100244	218523
100244	282224
100251	103358
100251	103359
100251	103360
100251	112491
100252	248441
100259	176481
100259	176482
100259	228444
100259	232022
100259	232023
100259	232024
100259	232026
100259	232031
100259	247023
100259	247024
100259	262458
100259	272944
100271	100269
100271	100270
100271	100273
100271	100274
100271	100275
100271	100276
100271	100277
100271	100278
100271	100279
100271	100280
100272	100271
100281	101288
100281	110317
100282	154324
100282	265705
100282	265706
10029	87140
100290	257162
100290	285768
100291	131338
100298	100300
100298	131876
100299	100319
100299	185870
100300	201978
100300	201979
100301	148077
100301	149205
100302	215112
100302	255745
100302	255769
100302	255859
100302	268487
100302	268488
100319	174901
100319	215344
100323	183677
100323	218113
100323	230754
100323	267066
100323	267067
100323	267069
100323	268566
100328	100363
100328	100373
100328	100374
100328	100375
100328	100376
100328	100377
100328	100378
100328	100379
100328	100380
100328	100381
100328	100382
100328	100383
100328	100384
100328	100385
100328	100386
100328	129238
100328	146817
100329	100357
100329	123175
100329	123198
100329	140671
100329	166656
100329	166657
100329	188606
100329	188607
100329	188608
100329	256394
100329	278898
100331	100366
100332	100334
100332	100335
100332	100390
100332	100391
100332	100422
100332	100423
100332	100424
100332	100425
100332	100426
100332	100427
100332	100428
100332	100429
100332	100439
100333	100365
100337	100336
100341	136503
100341	222888
100343	100430
100343	100431
100343	100432
100343	157527
100343	172288
100346	277643
100347	205583
100348	206701
100352	158937
100352	265211
100354	192349
100357	208968
100357	253149
100357	277354
100362	175801
100362	250329
100369	195488
100369	216462
100369	264010
100369	275274
100369	276535
100387	100439
100388	100441
100389	100441
100389	100442
100390	100392
100390	100393
100390	100394
100390	100395
100390	100396
100390	100397
100390	100398
100390	100399
100391	100443
100391	281241
100405	139165
100405	139558
100405	207604
100405	207605
100405	207606
100405	207608
100405	261087
100405	261090
100405	96400
100410	102857
100410	102858
100410	202639
100411	103828
100416	102864
100416	102865
100416	102866
100416	102867
100416	161682
100416	173380
100416	258602
100416	258603
100416	258604
100416	258605
100416	258606
100416	258607
100416	258608
100416	258609
100416	258610
100416	258611
100416	258612
100416	258613
100416	258614
100416	258615
100416	258618
100416	258620
10042	218253
100424	175205
100424	202322
100445	100446
100448	129862
100448	264799
100448	264800
100452	175327
100452	175436
100452	175437
100452	175438
100452	175640
100453	175327
100453	175436
100453	175437
100453	175438
100453	175640
100454	135603
100455	215088
100458	150165
100459	106159
100459	129722
100459	138317
100463	138317
100464	133011
100464	283527
100466	216146
100466	219797
100467	182173
100467	182175
100467	240275
100467	240536
100468	163316
100468	182173
100468	182174
100468	182175
100468	182176
100468	182177
100468	97525
100470	133755
100470	227105
100470	227106
100476	269370
100477	195762
100477	225306
100477	231638
100477	235682
100477	247903
100487	100512
100488	100509
100488	132734
100488	146129
100488	155163
100488	159340
100488	159344
100488	159352
100488	159354
100488	159357
100488	159360
100488	159369
100488	159370
100488	159371
100488	159372
100488	159375
100488	159376
100488	159852
100489	100488
100489	159853
100495	205858
100495	214995
100497	264536
100502	196359
100502	218566
100502	252003
100509	120565
100509	163881
100509	201985
100511	178682
100511	178683
100511	178684
100511	178685
100511	178686
100511	178687
100511	8661
100512	206799
100512	257302
100512	274297
100525	100526
100525	104700
100525	104701
100525	104702
100525	104703
100525	104704
100525	104705
100525	104706
100525	104707
100525	104708
100525	104709
100525	170063
100525	200397
100525	223889
100525	223890
100525	223891
100525	223893
100525	223895
100526	103825
100526	115704
100526	157368
100526	233463
100534	129729
100534	129730
100534	67533
100541	249841
100543	100622
100546	152290
100549	123416
100549	125522
100549	126410
100549	126969
100549	127917
100549	128785
100549	153794
100549	154971
100549	154972
100549	161785
100549	165878
100549	203933
100549	203934
100549	239449
100549	274942
100549	285089
100549	285455
100549	90729
100549	99187
100550	100579
100550	100584
100552	197698
100552	197699
100552	197700
100552	198690
100552	216040
100552	277236
100554	211697
100557	197211
100557	258986
100557	258989
100557	258990
100557	258991
100557	258995
100557	258997
100557	259004
10056	190132
10056	196696
10056	245782
10056	3348
10056	3351
10056	3357
10056	3365
10056	3369
10056	3373
10056	38855
10056	64510
10056	89477
100561	234619
100561	266360
100561	278038
100562	185627
100566	100574
100569	100577
100569	150933
100569	164478
100569	186124
100569	238868
100570	100572
100570	100579
100571	100574
100572	106036
100572	66311
100573	100575
100573	22743
100574	100585
100576	173372
100577	196464
100579	100584
10058	101636
10058	13545
10058	13547
10058	13549
10058	13552
10058	13563
10058	152999
10058	157707
10058	77068
100580	191726
100580	192374
100580	210833
100580	225991
100580	248852
100580	273091
100581	171541
100581	185043
100581	231610
100581	233794
100581	237818
100581	246318
100581	269754
100581	269755
100581	270368
100585	161665
100589	114872
100589	177812
100589	178048
100597	100603
100598	100605
100598	132852
100599	100605
100601	100602
100601	111269
100601	112106
100601	112171
100601	113521
100601	113522
100601	113523
100601	113524
100601	113525
100601	113526
100601	113527
100601	113528
100601	113529
100601	113530
100601	113531
100601	113532
100601	113533
100601	113534
100601	113535
100601	113536
100601	113537
100601	113538
100606	100607
100606	268600
100616	209068
100616	209070
100616	209071
100616	241799
100616	257749
100616	285983
100625	154666
100625	173817
100625	176618
100625	197271
100625	218405
100625	222511
100625	232838
100625	239523
100625	264283
100625	278481
100625	283330
100643	211149
100644	184465
100644	206878
100644	267116
100644	283114
100644	284247
100647	135234
100656	130201
100656	211231
100656	256143
100656	257139
100657	174776
100657	209974
100657	277861
100659	181295
100659	181297
100659	181299
10067	11227
10067	11229
10067	155867
10067	179580
10067	3737
10067	38045
10067	62974
10067	62975
100670	100671
100670	155804
100672	100676
100675	100674
100677	187213
100677	209174
100677	238231
100677	248519
100677	285207
100681	50401
100681	50402
100681	50403
100682	100688
100683	100694
100683	122977
100683	217569
100684	100708
100684	109479
100684	184812
100684	202593
100684	239552
100685	163106
10069	103060
10069	157197
10069	190278
10069	36269
10069	36270
100690	207164
100690	223650
100690	269964
100690	286076
100692	279110
100692	279111
100692	282347
100693	101877
100693	114999
100693	115003
100693	115004
100693	115005
100693	115025
100693	153939
100693	162742
100693	282328
100693	283595
100693	283596
100703	203809
100703	276378
100705	189978
100705	218236
100708	183407
100708	224017
100709	127228
100709	127229
100709	147073
100709	64805
100710	206533
100710	240268
100716	100724
100716	100725
100716	100726
100716	100727
100717	100740
100717	261477
100718	100736
100719	100742
100720	100743
100721	100744
100723	111164
100723	143198
100732	101095
100732	101096
100732	102554
100732	123922
100732	138305
100732	140881
100732	154734
100732	83817
100737	193525
100737	204234
100737	282614
100750	187650
100750	193475
100750	195451
100750	23000
100750	258703
100750	271551
100751	192033
100751	230645
100751	252945
100751	252946
100751	252947
100752	100979
100752	100980
100752	100981
100752	100982
100752	100983
100752	176987
100752	176988
100752	176989
100752	176991
100754	100990
100754	100991
100754	137621
100755	210301
100757	100992
100757	100993
100757	100994
10076	10012
10076	104473
10076	10731
10076	10733
10076	115600
10076	11937
10076	11938
10076	11939
10076	11940
10076	11941
10076	11942
10076	11943
10076	11944
10076	11945
10076	11946
10076	11947
10076	11948
10076	132498
10076	143272
10076	154108
10076	154109
10076	154112
10076	154113
10076	174858
10076	174864
10076	24286
10076	77335
10076	9993
100762	101023
100762	101024
100762	101025
100762	101026
100762	101027
100762	101028
100762	151986
100768	132731
100768	273822
100769	100770
100769	119849
100769	81688
100769	81743
100769	81815
100769	81822
100769	81853
100769	81859
100769	81876
100769	81879
100769	81883
100769	81887
100769	81888
100769	81899
100776	100939
100776	100940
100776	100941
100776	100942
100776	102151
100776	106425
100776	188627
100776	188628
100776	188629
100776	188630
100776	188631
100776	216332
100776	232737
100776	247899
100776	265535
100776	268596
100791	187627
100791	190238
100791	190239
100791	190241
100791	190311
100791	190441
100791	201087
100791	217550
100791	249958
100791	249959
100797	100798
100800	100802
100800	100803
100800	100804
100806	100820
100806	100821
100806	100822
100806	100823
100806	100824
100806	100825
100806	196266
100809	100826
100809	100827
100809	100828
100809	100829
100809	100830
100809	100831
100809	100832
100809	100833
100809	100834
100809	224528
100809	224529
100809	224530
100809	224531
100809	224532
100809	224533
100809	224534
100809	224535
100809	224536
100809	224537
10082	1972
10082	2765
10082	77855
100829	156921
100829	224541
100829	224546
100829	224547
100829	224548
100829	224549
100829	224550
100829	224551
100829	224552
100829	224553
100832	224538
100832	224539
100832	224540
100838	100861
100838	100862
100838	100863
100838	100864
100838	100865
100838	100866
100838	100867
100838	100868
10084	38593
10084	8773
10084	8786
10084	8793
10084	8800
10084	8816
10084	8820
100840	100944
100840	100945
10085	117235
100854	117639
100854	122710
100860	106306
100880	100892
100881	100893
100881	174972
100881	210902
100882	100893
100882	115362
100882	152180
100882	193853
100882	224422
100882	243806
100882	280734
100886	201046
100890	242067
100893	212178
100894	167777
100894	170779
100894	189355
100894	189356
100894	189357
100894	189358
100896	137688
100896	174175
100896	180378
100896	197721
100896	197722
100896	219198
100896	219199
100896	252815
100896	284822
100899	280924
100899	280925
100908	175527
100908	175528
100920	100933
100923	100938
100928	217396
100928	228545
100929	111759
10093	40388
10093	40389
10093	40390
10093	48266
10093	48270
10093	77897
100932	124046
100932	182320
100933	100934
100933	100935
100933	100936
100933	100937
100947	158298
100947	158299
100948	100949
100948	157255
100948	157256
100948	157257
100948	157258
100948	36115
100948	58675
100949	100947
100949	162542
100949	162543
100949	162544
100949	162545
100949	171959
100949	179714
100949	179715
100955	114133
100955	185721
100955	190506
100955	197652
100955	198609
100955	199060
100955	201323
100955	203135
100955	205435
100955	230669
100955	230671
100955	230687
100955	285798
100964	107320
100964	107688
100964	107689
100964	107690
100964	107691
100964	123364
100964	123365
100964	123366
100964	123367
100964	123368
100964	123369
100964	123370
100964	123371
100964	123372
100964	144193
100964	144278
100964	187152
100970	100984
100970	100985
100970	100986
10099	37941
100995	100996
100996	116609
100996	177908
100996	179255
100996	200077
100996	274278
100996	34776
100999	187339
101000	250825
101007	109640
101007	134855
101008	101009
101012	177103
101012	177104
101014	181227
101014	181228
101014	181229
101014	181230
101014	181231
101014	181858
101014	182367
101014	193176
101014	195777
101014	205837
101016	125306
101016	188856
101016	65322
101016	67843
101016	67868
10102	89284
10103	9846
10103	9859
10103	9863
10104	11491
101040	237815
101040	237816
101040	238447
101040	245333
101043	215263
101043	224757
101043	236289
101043	236290
101043	237131
101043	239917
101043	253544
101043	269524
101043	272502
101043	272509
101043	281408
101044	153411
101044	160431
101044	164657
101044	173502
101044	263170
101044	263171
101044	263172
101044	263173
101044	263174
101047	166164
101047	243235
101059	102061
10106	155608
101062	102066
101063	242519
101065	157880
101067	179574
101067	246338
101069	139131
101069	171407
101069	255109
101069	255110
101069	255111
101069	255112
101078	101084
101078	101406
101078	101407
101078	101408
101078	101409
101078	101410
101078	101716
101078	101717
101078	106884
101078	111876
101078	111970
101078	125267
101078	126436
101078	132990
101078	136256
101078	140279
101078	143636
101078	143638
101078	143639
101078	144948
101078	144998
101078	149485
101078	152665
101078	161673
101078	161926
101078	161927
101078	170532
101078	174156
101078	179354
101078	180199
101078	180202
101078	182956
101078	183438
101078	183439
101078	184450
101078	198911
101078	202324
101078	206640
101078	216075
101078	219681
101078	222834
101078	222838
101078	255968
101078	271283
101078	278907
101078	278908
101078	278909
101079	101080
101080	101078
101080	101401
101080	122232
101080	184249
101081	101078
101081	138649
101081	138650
101081	138659
101081	138660
101081	138661
101081	138662
101081	138663
101081	138664
101081	138666
101081	138667
101081	138668
101081	138669
101081	185849
101081	196683
101082	101081
101082	101406
101082	267892
101082	267893
101082	267895
101082	267896
101083	101082
101083	101718
101083	101719
101084	173734
101084	229642
101084	229643
101085	101093
101085	130929
101085	130930
101085	190475
101085	206173
101085	79080
101086	152148
101086	253349
101086	262785
101086	267016
101086	275733
10109	1007
10109	1024
10109	1041
10109	1042
10109	1048
10109	48308
10109	48309
101091	215653
101091	262257
101092	170760
101092	283657
101096	151936
101101	101102
101102	101107
101103	101118
101103	101119
101103	123266
101103	123267
101103	123268
101103	123269
101103	123270
101103	123271
101103	123272
101103	123273
101103	123274
101103	123275
101103	123276
101103	189568
101103	216522
101103	272833
101103	273217
101103	273218
101103	273220
101103	273222
101103	273223
101103	273224
101103	273225
101103	273226
101103	273227
101103	273228
101103	273229
101103	273230
101103	273233
101103	273234
101103	273235
101103	273236
101103	273237
101103	273239
101103	273240
101103	273241
101103	275825
101103	275826
101103	275827
101103	275828
101103	275829
101103	275830
101103	275831
101104	101106
101104	101109
101104	104367
101104	149146
101104	149833
101104	152652
101104	197032
101104	197033
101104	197034
101104	217543
101104	229403
101106	103746
101106	140347
101114	122840
101114	127425
101114	127426
101114	127428
101114	127429
101114	161599
101114	170493
101114	170797
101119	112662
101119	145999
101119	187827
101119	253099
101122	140689
101123	101118
101123	101119
101123	101120
101123	101121
101123	101122
101123	144378
101123	144379
101123	206960
101126	42989
10115	144336
10115	167460
101150	130641
101151	101180
101152	101180
101153	58008
101154	101155
101154	101173
101154	101174
101154	101175
101154	102295
101154	152696
101154	161346
101154	161347
101154	161348
101154	161349
101154	161350
101155	101157
101155	142413
101155	187898
101156	101171
101156	138618
101156	148000
101156	148001
101156	183730
101156	194320
101156	211119
101156	236882
101160	134165
101160	167384
101160	205318
101160	229981
101160	66411
101163	183090
101165	122917
101166	102239
101166	102240
101166	102241
101166	102242
101166	102243
101166	102244
101166	102245
101169	269216
101170	125460
101170	39666
101172	179231
101172	231177
101172	277226
101174	249573
101174	249574
101174	249583
101174	249584
101178	199419
101178	218277
101178	218351
101178	285043
101182	226906
101182	245592
101182	245594
101186	101390
101186	101391
101186	148891
101186	148892
101186	148893
101186	148894
101186	148895
101186	148896
101186	148897
101186	148898
101186	148899
101186	148900
101186	148901
101186	148902
101186	148903
101186	148904
101186	190507
101200	101219
101200	101220
101200	101221
101200	101266
101200	112186
101202	101217
101202	101229
101202	101230
101202	101231
101202	101232
101202	133801
101202	133802
101203	101272
101203	101273
101203	101274
101203	101275
101203	101276
101203	101277
101208	101267
101208	246082
10121	144068
101214	126447
101214	258102
101214	258103
101214	258104
101214	258105
101219	101222
101219	101223
101219	101224
101219	101225
101219	101226
101219	101227
101223	148646
101224	101228
101224	147985
101224	195031
101229	133798
101229	277667
101231	101233
101236	101235
101236	123507
101242	153093
101242	175932
101242	199521
101242	211488
101243	140765
101247	101256
101247	119213
101247	136155
101247	187077
101247	226635
101250	106124
101251	204914
101251	251396
101251	255881
101252	106085
101252	106086
101252	106087
101252	106088
101252	106089
101252	106090
101252	106091
101252	119583
101255	196543
10126	17667
10126	17696
101262	180804
101262	256724
101265	101218
101265	124345
101266	160423
101266	160424
101266	160425
101266	160426
101266	169137
101266	169139
101266	199952
101266	219786
101266	219788
101266	275435
101273	177942
101275	238329
101275	246321
101278	101282
101286	101287
101289	85276
10129	9838
10129	9842
10129	9844
101290	248436
101291	158168
101291	170716
101291	170717
101291	170718
101291	170719
101291	170720
101291	170721
101291	170722
101291	170723
101291	170724
101295	101313
10130	17180
101322	128810
101322	283970
101322	95663
101348	101377
101348	155780
101349	101352
101350	101398
101351	101399
101351	252021
101352	101353
101352	158305
101352	158562
101352	158674
101352	158675
101352	158676
101352	158677
101352	158678
101352	158679
101352	158680
101352	158681
101352	158682
101352	158684
101352	158685
101352	158686
101352	158687
101352	158688
101352	158690
101352	165706
101353	101394
101353	118193
101353	119614
101353	120035
101353	120036
101353	120037
101353	120038
101353	120039
101353	120040
101353	120041
101353	120042
101353	120043
101353	120052
101353	120475
101353	120477
101362	189940
101362	189942
101362	241828
101369	101354
101369	101355
101369	101356
101369	101357
101369	101358
101369	101359
101369	101360
101369	101361
101369	101362
10137	1846
10137	2764
101371	175456
101371	175457
101371	175458
101371	193801
101371	218237
101371	218238
101371	218239
101371	218240
101371	262265
101371	262266
101371	262267
101371	262268
101371	284068
101371	284069
101374	155099
101374	155100
101374	155101
101374	155102
101374	185305
101374	210160
101374	281854
101392	101487
101392	167488
101395	251646
101396	102093
101396	102380
101396	102569
101396	102859
101396	115705
101396	148583
101396	193180
101396	243589
101396	272006
101396	27295
101396	56080
101398	110411
101398	110412
101398	131473
101398	131474
101398	178478
101398	178479
101398	178480
101398	178481
101398	178482
101398	178483
101398	178484
101398	178485
101398	178486
101399	109502
101399	112751
101399	264345
101399	264347
101399	264355
101399	268200
101401	101410
101402	101404
101402	101710
101402	186226
101402	66359
101402	81220
101403	101411
101404	101306
101404	101405
101404	101412
101404	101413
101404	101415
101404	101416
101404	101417
101404	101418
101404	196389
101404	264829
101404	281741
101405	101412
101406	143638
101406	143639
101406	161927
101406	170532
101406	182956
101406	183439
101406	184450
101406	198911
101406	222838
101406	255968
101408	144948
101408	144998
101408	149485
101408	267895
101413	101306
101415	211447
101415	211465
101424	178184
101424	206826
101424	206827
101424	206829
101424	206830
101424	206831
101424	206832
101426	108956
101427	246409
101428	169841
101428	243682
10144	17144
10144	17145
10144	17146
101447	104573
101447	104579
10146	138236
101466	168249
101466	177196
101466	223982
101466	223983
101466	223984
101466	229323
101466	283652
101466	283653
101491	101492
101493	134757
101493	143975
101493	143976
101493	161183
101493	161330
101493	175098
101493	180833
101493	193140
101493	196121
101493	284726
101493	285401
101493	285453
101493	64244
101495	101522
101496	101510
101496	101511
101496	101512
101496	101513
101496	101514
101496	101515
101496	107971
101496	124151
101496	124152
101496	130868
101496	131485
101496	151085
101496	151086
101496	151087
101496	160005
101496	196098
101496	196100
101496	196101
101496	196102
101496	196103
101496	196104
101496	196105
101496	196106
101496	196107
101496	196108
101496	208456
101496	208780
101496	208783
101496	237438
101496	237439
101496	237440
101496	237441
101496	268617
101496	276580
101496	276581
101496	276582
101496	276583
101496	276584
101496	276585
101496	276586
101496	276587
101496	276588
101497	120983
101497	155297
101497	200731
101497	203872
101497	203873
101497	238049
101497	238050
101497	238282
101497	238283
101497	239092
101497	251172
101498	101497
101498	122489
101498	147816
101498	147828
101498	147829
101498	147830
101498	148527
101498	148987
101498	161015
101498	161016
101498	161017
101498	161018
101498	161019
101498	198863
101499	101512
101499	122529
101499	153089
101499	180081
101499	209776
101499	276024
101501	101499
101501	120561
101501	120562
101501	122263
101501	125646
101501	144397
101501	224918
101501	241208
101502	101516
101502	156129
101502	163623
101502	198248
101502	198362
101504	282929
101505	108394
101505	204316
101505	272307
101506	215302
101506	258065
101506	270922
101506	281378
101509	183761
101509	204342
101509	247975
101509	263752
10151	144248
10151	151119
10151	151326
10151	19996
10151	34058
10151	47149
10151	56541
10151	56542
10151	56802
10151	77529
10151	85453
10151	85454
10151	99837
101510	101726
101510	103170
101510	117297
101510	133436
101510	133438
101510	152072
101510	152073
101510	161726
101510	165251
101510	169799
101510	179651
101510	179652
101510	191470
101510	237557
101510	237558
101510	237559
101510	237560
101510	237561
101510	278545
101510	278546
101510	278548
101510	278549
101510	278551
101510	278552
101510	278554
101510	278555
101510	278556
101516	147314
101516	147317
101524	101030
101525	140816
101525	145482
101530	101548
101530	115156
101530	135084
101530	135085
101530	135086
101530	135087
101530	157865
101530	161428
101530	180796
101530	190567
101530	195982
101530	241727
101530	269190
101531	101548
101531	135086
101533	101565
101533	101566
101533	261288
101534	101577
101540	104640
101540	219581
101540	275470
101543	128535
101543	162791
101543	284675
101548	247138
101548	260511
101548	281831
101552	101728
101552	164390
10156	4856
10156	4857
101564	205358
101564	215494
101566	258833
101568	107477
101568	107697
101568	143060
101568	191000
10157	2583
101577	109813
101577	127008
101577	242112
101578	101585
101578	183722
101579	101587
101579	107417
101579	151681
101580	101592
101581	101606
101581	152846
101581	163648
101581	268788
101584	101589
101584	137917
101584	137919
101584	151174
101584	172082
101584	172083
101584	172084
101584	183078
101584	186236
101584	204510
101588	275766
101589	208930
101589	228458
101589	262886
101589	277345
101593	112247
101593	131579
101593	131630
101593	145361
101593	145362
101593	145367
101598	200812
101598	200813
101598	274952
10160	1399
10160	46932
101606	194094
101606	194095
101606	194096
101606	194097
101606	204793
101606	216447
101606	242532
101606	252258
101606	260144
101606	284906
101607	258648
101607	258661
10161	14721
10161	16716
10161	16717
10161	16718
10161	16719
10161	16720
10161	16721
101611	247142
101612	129849
101612	139169
101612	154081
101612	186530
101612	186596
101612	186597
101612	186598
101612	186599
101612	186600
101612	186601
101612	186602
101612	186603
101612	186604
101612	186605
101612	240551
101612	284836
101612	284837
101612	284838
101612	284839
101612	284840
101612	284841
101612	284842
101612	284843
101612	284844
101612	286151
101612	286363
101617	101637
101618	101639
101619	101640
101620	101644
101620	123353
101620	134911
101621	101641
101621	224688
101622	101642
101623	101622
101623	101656
101624	101645
101625	101646
101626	101625
101627	101649
101627	173397
101628	101660
101628	101661
101629	101628
10163	12966
10163	15303
10163	15306
10163	15329
10163	15333
10163	15346
10163	15352
10163	15374
10163	15386
10163	15417
10163	15421
10163	15446
10163	16475
10163	16783
101630	101662
101631	101663
101631	119242
101631	147319
101647	255690
101664	101675
101665	101671
101665	162496
101665	163728
101665	163729
101665	163730
101665	163731
101665	164010
101665	164011
101665	164012
101665	164013
101665	164215
101665	164216
101665	164217
101665	164218
101665	164220
101665	164221
101665	164222
101665	164223
101665	164226
101665	177077
101672	101930
101672	105951
101678	125311
101678	148367
101678	148368
101678	180465
101678	41391
101678	69856
101679	101686
10168	10452
10168	10453
10168	4678
101680	101706
101682	122735
101682	122736
101682	141572
101682	141649
101682	141650
101682	141651
101684	123302
101684	123303
101684	123304
101684	123305
101686	122661
101686	122662
101686	122663
101686	122664
101686	122665
101686	122666
101686	122667
101686	122668
101686	122669
101686	122670
101686	122671
101686	122672
101686	167913
101687	112258
101687	123076
101687	123077
101687	123078
101687	123079
101687	123080
101687	123081
101687	130127
101687	130128
101687	130129
101687	130393
101687	130395
101687	130569
101687	130572
101687	130573
101687	130578
101687	130579
101689	245469
101690	114170
101690	114222
101690	114223
101690	114224
101690	114225
101690	114226
101690	114227
101690	125286
101690	125287
101690	125288
101690	159889
101691	107053
101691	107054
101691	107055
101691	107056
101691	107057
101691	107058
101691	107059
101691	107060
101691	107061
101691	107062
101691	107063
101691	156783
101691	156789
101691	159891
101691	165143
101691	185867
101691	189680
101691	192841
101691	279096
101691	279097
101694	123209
101694	123210
101694	123211
101694	123212
101694	123213
101694	123214
101694	123215
101695	158942
101702	180794
101702	255937
101703	243162
101704	180372
101704	245137
10171	10022
10171	10039
10171	10045
10171	10060
10171	10064
10171	10078
10171	10081
10171	10088
10171	10102
10171	10107
10171	10119
10171	10131
10171	10692
10171	10728
10171	197565
10171	35781
10171	9981
101710	101716
101711	146769
101711	88613
101712	101711
101712	147671
101712	86108
101713	101721
101713	115654
101713	140309
101713	202530
101714	101733
101714	178885
101714	178886
101714	178887
101714	178888
101714	178889
101714	193122
101714	193123
101714	218816
101714	222238
101715	23190
101715	92317
101719	114791
101719	156735
101722	209594
101722	249637
101722	268471
101722	285073
101723	238103
101723	260988
101723	260990
101730	178538
101730	185000
101730	199405
101730	226509
101730	254422
101730	269637
101731	173818
101734	136410
101734	141319
101734	141530
101734	143343
101734	219630
101736	251361
101736	69352
101737	101736
101737	101881
101737	118432
101737	185007
101737	185008
101738	136990
101738	137893
101738	138037
101738	138091
101738	138388
101738	138548
101738	138703
101738	138835
101738	139762
101738	53384
101739	101756
101740	101758
101741	101760
101742	101741
101743	101774
101744	101775
101744	130510
101745	101765
101745	181903
101745	219113
101746	101770
101746	110253
101746	129128
101746	129131
101746	129150
101746	168125
101746	178851
101746	210405
101746	231768
101747	106721
101751	177864
101751	211772
101751	266206
101751	266207
101751	270467
101751	273586
101751	274269
101754	263135
101754	273191
101754	279087
101754	284482
101755	106721
101755	106722
